timestamp	voltage	current	windSpeed	pitchAngle	rpm	temperature	ambientPressure	humidity	accelerationX	accelerationY	accelerationZ	currentSink
7039070	4015	0	0	-100	0	230	101300000	1000	0	0	-1	0
7046523	4014	0	0	-100	0	230	101300000	1000	0	0	-1	0
7059083	4009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7071643	4005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7084203	4005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7096763	4004	4	0	-100	0	230	101300000	1000	0	0	-1	0
7109323	4004	3	0	-100	0	230	101300000	1000	0	0	-1	0
7121883	4014	0	0	-100	0	230	101300000	1000	0	0	-1	0
7134443	4011	0	0	-100	0	230	101300000	1000	0	0	-1	0
7147004	4003	1	0	-100	0	230	101300000	1000	0	0	-1	0
7159563	4012	0	0	-100	0	230	101300000	1000	0	0	-1	0
7172123	4009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7184683	4010	0	0	-100	0	230	101300000	1000	0	0	-1	0
7197243	4006	0	0	-100	0	230	101300000	1000	0	0	-1	0
7209803	4004	0	0	-100	0	230	101300000	1000	0	0	-1	0
7222363	4005	6	0	-100	0	230	101300000	1000	0	0	-1	0
7234923	4003	4	0	-100	0	230	101300000	1000	0	0	-1	0
7247483	4004	2	0	-100	0	230	101300000	1000	0	0	-1	0
7260043	4009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7272603	4008	0	0	-100	0	230	101300000	1000	0	0	-1	0
7285163	4009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7297723	4007	0	0	-100	0	230	101300000	1000	0	0	-1	0
7310283	4006	0	0	-100	0	230	101300000	1000	0	0	-1	0
7322843	4006	4	0	-100	0	230	101300000	1000	0	0	-1	0
7335403	4006	4	0	-100	0	230	101300000	1000	0	0	-1	0
7347963	4004	1	0	-100	0	230	101300000	1000	0	0	-1	0
7716235	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
7728795	58	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7741355	58	515	0	-100	0	230	101300000	1000	0	0	-1	1500
7753915	58	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7766475	60	512	0	-100	0	230	101300000	1000	0	0	-1	1500
7779035	65	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7791595	65	511	0	-100	0	230	101300000	1000	0	0	-1	1500
7804155	63	512	0	-100	0	230	101300000	1000	0	0	-1	1500
7816715	58	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7829275	58	512	0	-100	0	230	101300000	1000	0	0	-1	1500
7841835	58	515	0	-100	0	230	101300000	1000	0	0	-1	1500
7854395	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
7866955	65	513	0	-100	0	230	101300000	1000	0	0	-1	1500
7879515	60	511	0	-100	0	230	101300000	1000	0	0	-1	1500
7892075	60	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7904635	58	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7917195	60	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7929755	63	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7942315	60	511	0	-100	0	230	101300000	1000	0	0	-1	1500
7954875	60	513	0	-100	0	230	101300000	1000	0	0	-1	1500
7967435	60	512	0	-100	0	230	101300000	1000	0	0	-1	1500
7979995	67	514	0	-100	0	230	101300000	1000	0	0	-1	1500
7992555	65	514	0	-100	0	230	101300000	1000	0	0	-1	1500
8005115	63	515	0	-100	0	230	101300000	1000	0	0	-1	1500
8017675	58	512	0	-100	0	230	101300000	1000	0	0	-1	1500
8030235	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8042795	65	516	0	-100	0	230	101300000	1000	0	0	-1	1500
8055355	63	520	0	-100	0	230	101300000	1000	0	0	-1	1500
8067915	60	514	0	-100	0	230	101300000	1000	0	0	-1	1500
8080475	63	512	0	-100	0	230	101300000	1000	0	0	-1	1500
8093035	63	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8105595	58	511	0	-100	0	230	101300000	1000	0	0	-1	1500
8118155	60	514	0	-100	0	230	101300000	1000	0	0	-1	1500
8130715	60	515	0	-100	0	230	101300000	1000	0	0	-1	1500
8143275	58	516	0	-100	0	230	101300000	1000	0	0	-1	1500
8155835	63	510	0	-100	0	230	101300000	1000	0	0	-1	1500
8168395	60	517	0	-100	0	230	101300000	1000	0	0	-1	1500
8180955	60	515	0	-100	0	230	101300000	1000	0	0	-1	1500
8193515	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8206075	58	515	0	-100	0	230	101300000	1000	0	0	-1	1500
8218635	58	512	0	-100	0	230	101300000	1000	0	0	-1	1500
8231195	58	514	0	-100	0	230	101300000	1000	0	0	-1	1500
8243755	60	518	0	-100	0	230	101300000	1000	0	0	-1	1500
8256315	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8268875	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8281435	58	515	0	-100	0	230	101300000	1000	0	0	-1	1500
8293995	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8306555	55	514	0	-100	0	230	101300000	1000	0	0	-1	1500
8319115	58	518	0	-100	0	230	101300000	1000	0	0	-1	1500
8331675	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8344235	60	511	0	-100	0	230	101300000	1000	0	0	-1	1500
8356795	60	512	0	-100	0	230	101300000	1000	0	0	-1	1500
8369355	55	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8381915	55	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8394475	58	510	0	-100	0	230	101300000	1000	0	0	-1	1500
8407035	60	512	0	-100	0	230	101300000	1000	0	0	-1	1500
8419595	60	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8432155	55	517	0	-100	0	230	101300000	1000	0	0	-1	1500
8444715	58	516	0	-100	0	230	101300000	1000	0	0	-1	1500
8457275	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8469835	58	513	0	-100	0	230	101300000	1000	0	0	-1	1500
8482395	58	512	0	-100	0	230	101300000	1000	0	0	-1	1500
8494955	63	511	0	-100	0	230	101300000	1000	0	0	-1	1500
