timestamp	voltage	current	windSpeed	pitchAngle	rpm	temperature	ambientPressure	humidity	accelerationX	accelerationY	accelerationZ	currentSink
7038070	2005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7045523	2004	0	0	-100	0	230	101300000	1000	0	0	-1	0
7058083	1999	4	0	-100	0	230	101300000	1000	0	0	-1	0
7070643	2004	0	0	-100	0	230	101300000	1000	0	0	-1	0
7083203	2001	0	0	-100	0	230	101300000	1000	0	0	-1	0
7095763	1999	3	0	-100	0	230	101300000	1000	0	0	-1	0
7108323	2009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7120883	2002	3	0	-100	0	230	101300000	1000	0	0	-1	0
7133443	2005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7146004	2005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7158563	1997	2	0	-100	0	230	101300000	1000	0	0	-1	0
7171123	2014	0	0	-100	0	230	101300000	1000	0	0	-1	0
7183683	2002	4	0	-100	0	230	101300000	1000	0	0	-1	0
7196243	2006	0	0	-100	0	230	101300000	1000	0	0	-1	0
7208803	1998	0	0	-100	0	230	101300000	1000	0	0	-1	0
7221363	2000	0	0	-100	0	230	101300000	1000	0	0	-1	0
7233923	2003	0	0	-100	0	230	101300000	1000	0	0	-1	0
7246483	1997	2	0	-100	0	230	101300000	1000	0	0	-1	0
7259043	2005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7271603	2000	4	0	-100	0	230	101300000	1000	0	0	-1	0
7284163	2004	0	0	-100	0	230	101300000	1000	0	0	-1	0
7296723	2003	0	0	-100	0	230	101300000	1000	0	0	-1	0
7309283	1999	4	0	-100	0	230	101300000	1000	0	0	-1	0
7321843	2004	0	0	-100	0	230	101300000	1000	0	0	-1	0
7334403	2001	0	0	-100	0	230	101300000	1000	0	0	-1	0
7346963	1999	4	0	-100	0	230	101300000	1000	0	0	-1	0
7690115	38	308	0	-100	0	230	101300000	1000	0	0	-1	1000
7702675	31	309	0	-100	0	230	101300000	1000	0	0	-1	1000
7715235	29	306	0	-100	0	230	101300000	1000	0	0	-1	1000
7727795	31	302	0	-100	0	230	101300000	1000	0	0	-1	1000
7740355	29	311	0	-100	0	230	101300000	1000	0	0	-1	1000
7752915	29	306	0	-100	0	230	101300000	1000	0	0	-1	1000
7765475	36	302	0	-100	0	230	101300000	1000	0	0	-1	1000
7778035	31	303	0	-100	0	230	101300000	1000	0	0	-1	1000
7790595	31	309	0	-100	0	230	101300000	1000	0	0	-1	1000
7803155	31	304	0	-100	0	230	101300000	1000	0	0	-1	1000
7815715	31	303	0	-100	0	230	101300000	1000	0	0	-1	1000
7828275	26	310	0	-100	0	230	101300000	1000	0	0	-1	1000
7840835	33	300	0	-100	0	230	101300000	1000	0	0	-1	1000
7853395	31	302	0	-100	0	230	101300000	1000	0	0	-1	1000
7865955	31	311	0	-100	0	230	101300000	1000	0	0	-1	1000
7878515	33	304	0	-100	0	230	101300000	1000	0	0	-1	1000
7891075	29	303	0	-100	0	230	101300000	1000	0	0	-1	1000
7903635	29	307	0	-100	0	230	101300000	1000	0	0	-1	1000
7916195	36	303	0	-100	0	230	101300000	1000	0	0	-1	1000
7928755	29	306	0	-100	0	230	101300000	1000	0	0	-1	1000
7941315	38	304	0	-100	0	230	101300000	1000	0	0	-1	1000
