timestamp	voltage	current	windSpeed	pitchAngle	rpm	temperature	ambientPressure	humidity	accelerationX	accelerationY	accelerationZ	currentSink
7039070	2013	0	0	-100	0	230	101300000	1000	0	0	-1	0
7046523	2006	0	0	-100	0	230	101300000	1000	0	0	-1	0
7059083	2012	0	0	-100	0	230	101300000	1000	0	0	-1	0
7071643	2010	0	0	-100	0	230	101300000	1000	0	0	-1	0
7084203	2007	0	0	-100	0	230	101300000	1000	0	0	-1	0
7096763	2005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7109323	2003	0	0	-100	0	230	101300000	1000	0	0	-1	0
7121883	2009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7134443	2012	0	0	-100	0	230	101300000	1000	0	0	-1	0
7147004	2007	0	0	-100	0	230	101300000	1000	0	0	-1	0
7159563	2005	2	0	-100	0	230	101300000	1000	0	0	-1	0
7172123	2005	1	0	-100	0	230	101300000	1000	0	0	-1	0
7184683	2011	0	0	-100	0	230	101300000	1000	0	0	-1	0
7197243	2009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7209803	2005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7222363	2005	4	0	-100	0	230	101300000	1000	0	0	-1	0
7234923	2005	0	0	-100	0	230	101300000	1000	0	0	-1	0
7247483	2012	0	0	-100	0	230	101300000	1000	0	0	-1	0
7260043	2004	0	0	-100	0	230	101300000	1000	0	0	-1	0
7272603	2002	1	0	-100	0	230	101300000	1000	0	0	-1	0
7285163	2002	0	0	-100	0	230	101300000	1000	0	0	-1	0
7297723	2011	0	0	-100	0	230	101300000	1000	0	0	-1	0
7310283	2009	0	0	-100	0	230	101300000	1000	0	0	-1	0
7322843	2007	0	0	-100	0	230	101300000	1000	0	0	-1	0
7335403	2004	0	0	-100	0	230	101300000	1000	0	0	-1	0
7347963	2004	4	0	-100	0	230	101300000	1000	0	0	-1	0
7741355	869	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
7753915	875	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
7766475	858	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
7779035	858	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
7791595	858	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
7804155	855	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
7816715	860	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
7829275	862	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
7841835	851	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
7854395	858	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
7866955	866	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
7879515	863	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
7892075	865	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
7904635	858	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
7917195	866	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
7929755	854	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
7942315	869	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
7954875	860	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
7967435	862	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
7979995	865	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
7992555	851	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8005115	860	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8017675	867	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
8030235	858	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
8042795	861	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
8055355	853	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
8067915	877	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
8080475	862	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
8093035	856	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
8105595	867	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
8118155	855	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
8130715	861	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8143275	858	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8155835	861	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8168395	864	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
8180955	858	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
8193515	856	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8206075	872	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
8218635	863	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8231195	856	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
8243755	851	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
8256315	869	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8268875	865	1278	0	-100	0	230	101300000	1000	0	0	-1	1000
8281435	856	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
8293995	860	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8306555	865	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
8319115	867	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
8331675	860	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8344235	853	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
8356795	863	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
8369355	865	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
8381915	860	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
8394475	853	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
8407035	872	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
8419595	860	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8432155	860	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
8444715	855	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8457275	870	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
8469835	863	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
8482395	866	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
8494955	858	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
8507515	877	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
8570315	858	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
8582875	863	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
8595435	856	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8607995	867	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
8620555	858	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
8633115	860	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8645675	853	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8658235	865	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
8670795	860	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8683355	860	1278	0	-100	0	230	101300000	1000	0	0	-1	1000
8695915	882	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
8708475	860	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8783835	856	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8796395	868	1289	0	-100	0	230	101300000	1000	0	0	-1	1000
8808955	855	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
8821515	856	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8834075	858	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8846635	872	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
8859195	863	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8871755	860	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
8884315	853	1289	0	-100	0	230	101300000	1000	0	0	-1	1000
8896875	865	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8909435	867	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
8921995	861	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
8934555	856	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
8947115	860	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
8959675	860	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
8972235	858	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
8984795	870	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
8997355	858	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
9009915	862	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9022475	856	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9035035	872	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9047595	861	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
9060155	853	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9072715	862	1277	0	-100	0	230	101300000	1000	0	0	-1	1000
9085275	870	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
9097835	860	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
9110395	856	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
9122955	854	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
9135515	872	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9148075	855	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9160635	856	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
9173195	861	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9185755	872	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
9198315	865	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9210875	856	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9223435	856	1290	0	-100	0	230	101300000	1000	0	0	-1	1000
9235995	867	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9248555	863	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9261115	863	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9273675	858	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
9286235	865	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9298795	863	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
9311355	861	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
9323915	860	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
9336475	863	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
9349035	865	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
9361595	856	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
9374155	860	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
9386715	856	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9399275	867	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
9411835	865	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9424395	860	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9436955	853	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
9449515	853	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9462075	860	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9474635	867	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9487195	860	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
9499755	851	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
9512315	853	1290	0	-100	0	230	101300000	1000	0	0	-1	1000
9524875	862	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9537435	863	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9549995	858	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9562555	877	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9575115	862	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9587675	856	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
9600235	856	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
9612795	862	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9625355	863	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9637915	863	1277	0	-100	0	230	101300000	1000	0	0	-1	1000
9650475	855	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9663035	870	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
9675595	867	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9688155	855	1282	0	-100	0	230	101300000	1000	0	0	-1	1000
9700715	856	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
9713275	853	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9725835	866	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9738395	864	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
9750955	860	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
9763515	853	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
9776075	858	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9788635	853	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
9801195	867	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9813755	862	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
9826315	856	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
9838875	865	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9851435	858	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
9863995	858	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
9876555	853	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
9889115	849	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
9901675	864	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9914235	867	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
9926795	863	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
9939355	862	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
9951915	855	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
9964475	851	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
9977035	873	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
9989595	875	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10002155	862	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10014715	863	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10027275	860	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
10039835	867	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
10052395	860	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
10064955	853	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10077515	870	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10090075	869	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10102635	858	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10115195	858	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
10127755	865	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
10140315	858	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
10152875	861	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10165435	863	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10177995	858	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10190555	855	1284	0	-100	0	230	101300000	1000	0	0	-1	1000
10203115	878	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
10215675	872	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
10228235	860	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10240795	863	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
10253355	853	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
10265915	855	1276	0	-100	0	230	101300000	1000	0	0	-1	1000
10278475	870	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10291035	867	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
10303595	870	1281	0	-100	0	230	101300000	1000	0	0	-1	1000
10316155	864	1279	0	-100	0	230	101300000	1000	0	0	-1	1000
10328715	863	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
10341275	860	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
10353835	854	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
10366395	860	1278	0	-100	0	230	101300000	1000	0	0	-1	1000
10378955	860	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10391515	865	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
10404075	858	1287	0	-100	0	230	101300000	1000	0	0	-1	1000
10416635	870	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10429195	864	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10441755	860	1285	0	-100	0	230	101300000	1000	0	0	-1	1000
10454315	858	1286	0	-100	0	230	101300000	1000	0	0	-1	1000
10466875	862	1280	0	-100	0	230	101300000	1000	0	0	-1	1000
10479435	865	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
10491995	858	1277	0	-100	0	230	101300000	1000	0	0	-1	1000
10504555	853	1289	0	-100	0	230	101300000	1000	0	0	-1	1000
10517115	854	1288	0	-100	0	230	101300000	1000	0	0	-1	1000
10529675	878	1283	0	-100	0	230	101300000	1000	0	0	-1	1000
10542235	865	1276	0	-100	0	230	101300000	1000	0	0	-1	1000
