timestamp	voltage	current	windSpeed	pitchAngle	rpm	temperature	ambientPressure	humidity	accelerationX	accelerationY	accelerationZ	currentSink
7041070	6013	854	0	-100	0	230	101300000	1000	0	0	-1	0
7048523	6014	862	0	-100	0	230	101300000	1000	0	0	-1	0
7061083	6016	857	0	-100	0	230	101300000	1000	0	0	-1	0
7073643	6008	861	0	-100	0	230	101300000	1000	0	0	-1	0
7086203	6015	860	0	-100	0	230	101300000	1000	0	0	-1	0
7098763	6010	859	0	-100	0	230	101300000	1000	0	0	-1	0
7111323	6014	855	0	-100	0	230	101300000	1000	0	0	-1	0
7123883	6011	862	0	-100	0	230	101300000	1000	0	0	-1	0
7136443	6011	863	0	-100	0	230	101300000	1000	0	0	-1	0
7149004	6014	854	0	-100	0	230	101300000	1000	0	0	-1	0
7161563	6011	858	0	-100	0	230	101300000	1000	0	0	-1	0
7174123	6013	858	0	-100	0	230	101300000	1000	0	0	-1	0
7186683	6012	864	0	-100	0	230	101300000	1000	0	0	-1	0
7199243	6012	853	0	-100	0	230	101300000	1000	0	0	-1	0
7211803	6008	855	0	-100	0	230	101300000	1000	0	0	-1	0
7224363	6006	846	0	-100	0	230	101300000	1000	0	0	-1	0
7236923	6005	851	0	-100	0	230	101300000	1000	0	0	-1	0
7249483	6008	864	0	-100	0	230	101300000	1000	0	0	-1	0
7262043	6013	859	0	-100	0	230	101300000	1000	0	0	-1	0
7274603	6010	852	0	-100	0	230	101300000	1000	0	0	-1	0
7287163	6017	851	0	-100	0	230	101300000	1000	0	0	-1	0
7299723	6012	851	0	-100	0	230	101300000	1000	0	0	-1	0
7312283	6011	852	0	-100	0	230	101300000	1000	0	0	-1	0
7324843	6015	849	0	-100	0	230	101300000	1000	0	0	-1	0
7337403	6014	851	0	-100	0	230	101300000	1000	0	0	-1	0
7349963	6014	852	0	-100	0	230	101300000	1000	0	0	-1	0
7708235	5939	1126	0	-100	0	230	101300000	1000	0	0	-1	206
7720795	5936	1134	0	-100	0	230	101300000	1000	0	0	-1	206
7733355	5938	1127	0	-100	0	230	101300000	1000	0	0	-1	206
7745915	5934	1139	0	-100	0	230	101300000	1000	0	0	-1	206
7758475	5931	1133	0	-100	0	230	101300000	1000	0	0	-1	206
7771035	5931	1131	0	-100	0	230	101300000	1000	0	0	-1	206
7783595	5933	1139	0	-100	0	230	101300000	1000	0	0	-1	206
7796155	5945	1144	0	-100	0	230	101300000	1000	0	0	-1	206
7808715	5937	1137	0	-100	0	230	101300000	1000	0	0	-1	206
7821275	5937	1137	0	-100	0	230	101300000	1000	0	0	-1	206
7833835	5945	1135	0	-100	0	230	101300000	1000	0	0	-1	206
7858955	5941	1133	0	-100	0	230	101300000	1000	0	0	-1	206
7871515	5935	1138	0	-100	0	230	101300000	1000	0	0	-1	206
7884075	5935	1130	0	-100	0	230	101300000	1000	0	0	-1	206
7896635	5928	1136	0	-100	0	230	101300000	1000	0	0	-1	206
7909195	5936	1140	0	-100	0	230	101300000	1000	0	0	-1	206
7921755	5934	1136	0	-100	0	230	101300000	1000	0	0	-1	206
7934315	5937	1134	0	-100	0	230	101300000	1000	0	0	-1	206
7946875	5941	1128	0	-100	0	230	101300000	1000	0	0	-1	206
7959435	5941	1129	0	-100	0	230	101300000	1000	0	0	-1	206
7971995	5938	1138	0	-100	0	230	101300000	1000	0	0	-1	206
7984555	5932	1132	0	-100	0	230	101300000	1000	0	0	-1	206
7997115	5934	1137	0	-100	0	230	101300000	1000	0	0	-1	206
8022235	5936	1137	0	-100	0	230	101300000	1000	0	0	-1	206
8034795	5933	1134	0	-100	0	230	101300000	1000	0	0	-1	206
8047355	5936	1131	0	-100	0	230	101300000	1000	0	0	-1	206
8059915	5942	1130	0	-100	0	230	101300000	1000	0	0	-1	206
8072475	5941	1125	0	-100	0	230	101300000	1000	0	0	-1	206
8085035	5932	1139	0	-100	0	230	101300000	1000	0	0	-1	206
8097595	5932	1136	0	-100	0	230	101300000	1000	0	0	-1	206
8110155	5944	1138	0	-100	0	230	101300000	1000	0	0	-1	206
8122715	5940	1141	0	-100	0	230	101300000	1000	0	0	-1	206
8135275	5941	1140	0	-100	0	230	101300000	1000	0	0	-1	206
8147835	5936	1130	0	-100	0	230	101300000	1000	0	0	-1	206
8160395	5934	1130	0	-100	0	230	101300000	1000	0	0	-1	206
8172955	5941	1136	0	-100	0	230	101300000	1000	0	0	-1	206
8185515	5933	1137	0	-100	0	230	101300000	1000	0	0	-1	206
8198075	5937	1132	0	-100	0	230	101300000	1000	0	0	-1	206
8210635	5941	1137	0	-100	0	230	101300000	1000	0	0	-1	206
8223195	5932	1127	0	-100	0	230	101300000	1000	0	0	-1	206
8235755	5932	1132	0	-100	0	230	101300000	1000	0	0	-1	206
8248315	5939	1126	0	-100	0	230	101300000	1000	0	0	-1	206
8260875	5940	1133	0	-100	0	230	101300000	1000	0	0	-1	206
8273435	5935	1128	0	-100	0	230	101300000	1000	0	0	-1	206
8285995	5936	1133	0	-100	0	230	101300000	1000	0	0	-1	206
8298555	5931	1135	0	-100	0	230	101300000	1000	0	0	-1	206
8311115	5932	1132	0	-100	0	230	101300000	1000	0	0	-1	206
8323675	5934	1128	0	-100	0	230	101300000	1000	0	0	-1	206
8336235	5941	1138	0	-100	0	230	101300000	1000	0	0	-1	206
8348795	5932	1125	0	-100	0	230	101300000	1000	0	0	-1	206
8361355	5935	1131	0	-100	0	230	101300000	1000	0	0	-1	206
8373915	5934	1130	0	-100	0	230	101300000	1000	0	0	-1	206
8386475	5936	1133	0	-100	0	230	101300000	1000	0	0	-1	206
8399035	5938	1128	0	-100	0	230	101300000	1000	0	0	-1	206
8411595	5936	1134	0	-100	0	230	101300000	1000	0	0	-1	206
8424155	5939	1130	0	-100	0	230	101300000	1000	0	0	-1	206
8436715	5934	1138	0	-100	0	230	101300000	1000	0	0	-1	206
8449275	5937	1136	0	-100	0	230	101300000	1000	0	0	-1	206
